0,0.00080371,0.00029345,0,1,0,0,1,0.006529
1,1.3776e-05,0.00044018,0,0,0,0,1,0.0014509
1,8.5852e-06,0.00090293,0,0,0,0,1,0.0013393
0,1.9566e-05,0.00045147,0.0021505,0,0,0,0.25,0.00078125
0,9.1841e-06,0.048984,0,1,0,1,1,0.047433
1,7.3872e-06,0.0031603,0,0,0,0,1,0.0022321
1,1.2029e-05,0.0014673,0,0,0,0,1,0.0011161
0,0.00021797,0.034763,0,1,0,0,1,0.028571
0,0.00072555,0.00040632,0.0021505,0,0,0,1,0.0016183
1,1.3976e-05,0.0063205,0,0,0,0,1,0.0061384
0,0.00011505,0.094244,0,1,0,1,1,0.09375
1,2.4757e-05,0.0014334,0,0,0,0,1,0.0021205
0,3.9931e-06,0.030474,0,1,1,0,0.25,0.030134
0,0.00025112,6.772e-05,0,1,0,0,1,0.0021094
0,3.8434e-06,0.025959,0.0021505,0,1,0,1,0.025558
0,3.5938e-06,0.014334,0,0,1,1,1,0.014509
1,5.1711e-05,0.0003386,0,0,0,0,1,0.00069196
1,3.9432e-06,0.0025959,0,0,0,0,1,0.0034598
0,5.3907e-06,0.042212,0,1,1,1,1,0.041183
0,0.00065117,2.2573e-05,0,1,0,0,1,0.00083705
0,0.00038024,0.00059819,0.0021505,0,0,0,1,0.00089286
0,5.5903e-06,0.003386,0,1,1,0,1,0.0055804
0,1.2129e-05,0.018059,0.0021505,0,0,0,1,0.018973
1,8.2358e-06,0.0027088,0,0,0,0,1,0.0060268
0,4.5921e-06,0.058691,0.0021505,0,1,0,0.25,0.0625
0,0.00014824,0.047065,0,1,1,1,1,0.048438
0,0.0010827,0.11306,0,0,0,1,0,0.11126
0,0.00060635,0.083984,0,1,1,1,1,0.083047
0,5.0912e-06,0.0085779,0.0021505,0,0,0,0.25,0.008817
0,0.00014804,0.00015801,0,1,0,0,1,0.00090402
0,0.0001167,0.00028217,0,1,0,0,1,0.0012612
0,8.5951e-05,0.010045,0.0021505,0,0,0,0.25,0.010045
0,6.9879e-05,0.038036,0,1,0,0,1,0.036775
0,0.00035713,0.00021445,0,1,0,0,1,0.00077009
1,9.3339e-06,0.0024831,0,0,0,0,1,0.0035714
0,5.3907e-06,0.047404,0.0021505,0,0,1,0.25,0.080357
0,7.8864e-06,0.012077,0.0021505,0,0,0,1,0.012388
0,6.5886e-06,0.018962,0,0,1,1,1,0.019196
1,1.0482e-05,0.00090293,0,0,0,0,1,0.0023437
0,0.00029923,0.0013093,0.0021505,0,0,0,1,0.00017857
1,1.0382e-05,0.0029684,0,0,0,0,1,0.0092634
0,0.00018478,0.00015801,0,1,0,0,1,0.00058036
1,1.168e-05,0.0054176,0,0,0,0,1,0.0015625
0,2.1463e-05,0.024944,0.0021505,0,0,0,0.25,0.04096
0,3.3442e-06,0.05158,0,0,1,1,1,0.052232
0,4.2427e-06,0.091309,0,1,1,1,1,0.091629
1,7.9363e-06,0.006772,0,0,0,0,1,0.009375
0,8.4853e-06,0.11191,0,0,1,1,1,0.10813
0,9.813e-05,0.080553,0.0021505,0,0,1,1,0.078571
1,1.9666e-05,0.0064334,0,0,0,0,1,0.0032366
1,5.6402e-06,0.001693,0,0,0,0,1,0.0020089
0,4.5921e-06,0.046614,0,0,1,1,1,0.044754
1,1.4774e-05,0.0014673,0,0,0,0,1,0.0030134
0,0.00024568,0.0001693,0,1,0,0,1,0.0010268
0,1.8518e-05,0.01456,0,0,0,1,1,0.011942
0,1.0582e-05,0.015914,0.0021505,0,1,1,0,0.013839
0,9.5036e-05,0.001377,0,1,0,0,1,0.0010045
0,4.6919e-06,0.032054,0,0,1,1,0.25,0.010045
1,6.0396e-06,0.011061,0,0,0,0,1,0.010379
0,1.3976e-05,0.10395,0,1,1,1,1,0.10268
0,4.1428e-05,0.012754,0.0021505,0,0,0,1,0.011272
0,0.00062063,0.00013544,0,1,0,0,1,0.0011942
0,0.00015648,0.00012415,0,1,0,0,1,0.0009375
0,2.5406e-05,0.0095937,0,0,0,1,0.25,0.069475
0,1.3277e-05,0.10482,0,1,1,1,1,0.10479
0,5.9397e-06,0.1035,0,0,1,1,1,0.10246
0,7.9363e-06,0.017607,0.0021505,0,1,1,1,0.018192
0,0.00026035,0.079605,0,1,0,1,1,0.077801
1,1.2778e-05,0.0063205,0,0,0,0,1,0.0053571
0,3.7934e-06,0.037359,0,0,1,1,1,0.0375
0,0.00017809,0.063883,0,0,0,1,1,0.063058
1,4.9914e-06,0.0091422,0,0,0,0,1,0.0065848
0,7.2874e-06,0.10113,0.0021505,0,0,1,1,0.097991
1,6.4389e-06,0.0065463,0,0,0,0,1,0.005692
0,0.0015288,0.00011287,0,1,0,0,1,0.0027009
0,7.4272e-05,0.0024605,0,1,0,1,1,0.002154
0,0.00022346,0.0028217,0.0021505,0,0,0,1,0.0026786
0,4.7418e-06,0.011512,0,0,1,1,1,0.009375
0,0.00011994,0.10027,0,1,1,1,1,0.097891
1,8.3855e-06,0.00090293,0,0,0,0,1,0.0016741
0,0.00057625,0.00088036,0,1,0,0,1,0.0013393
0,4.9914e-06,0.025282,0,1,1,0,1,0.024107
0,0.00023469,0.00049661,0,1,0,0,1,0.0010379
1,9.3339e-06,0.0063205,0,0,0,0,1,0.010603
0,6.5886e-06,0.027991,0,0,1,1,1,0.027344
0,3.6936e-06,0.0036117,0,0,1,0,1,0.0043527
0,0.00013442,0.022596,0,1,0,1,1,0.022065
0,1.0731e-05,0.069074,0.0021505,0,0,1,1,0.068527
0,2.6953e-06,0.0056433,0,0,1,0,0.25,0.015625
0,0.00014051,0.021558,0.0021505,0,0,1,1,0.0225
0,7.2375e-06,0.024041,0.0021505,0,1,1,1,0.024219
1,1.3676e-05,0.0048533,0,0,0,0,1,0.0041295
1,1.3776e-05,0.016253,0,0,0,0,1,0.03058
1,3.5039e-05,0.00015801,0,0,0,0,1,0.00071429
0,2.7952e-06,0.015463,0,1,1,0,1,0.016964
0,8.7199e-05,0.0026298,0,1,0,0,1,0.0029241
1,3.9631e-05,0.00020316,0,0,0,0,1,0.0020313
1,1.4575e-05,0.0024831,0,0,0,0,1,0.0014509
0,0.00014864,0.065045,0,1,0,1,1,0.064431
0,1.3876e-05,0.11954,0,1,1,1,1,0.11785
1,1.8568e-05,0.0012415,0,0,0,0,1,0.0030134
1,6.0396e-06,0.0040632,0,0,0,0,1,0.003125
0,0.00012414,0.066208,0,0,0,1,1,0.065859
0,6.938e-06,0.046614,0,0,0,1,1,0.048438
0,1.3177e-05,0.00014673,0.0021505,0,0,0,1,0.0009375
0,1.737e-05,0.031941,0.0021505,0,1,1,1,0.032924
0,0.00024363,0.029345,0,1,1,1,1,0.018973
0,4.7119e-05,0.0053047,0.0021505,0,0,0,1,0.0024554
1,1.5972e-05,0.0015801,0,0,0,0,0.25,0.0024554
0,1.0132e-05,0.02754,0.0021505,0,0,0,0.25,0.026674
0,0.00012978,0.00040632,0,1,0,0,1,0.0018415
0,1.2429e-05,0.06956,0.0021505,0,0,1,1,0.089509
1,7.9363e-06,0.0028217,0,0,0,0,1,0.0053571
0,3.2444e-06,0.14781,0,0,0,1,1,0.12642
0,7.1826e-05,0.0019413,0,1,0,0,1,0.0017969
1,5.6402e-06,0.0030474,0,0,0,0,1,0.003683
0,7.2375e-06,0.082336,0,1,0,1,1,0.081563
0,0.00041139,0.0060497,0,1,0,0,1,0.0055022
0,0.00036512,0.022156,0,0,0,1,1,0.021685
1,4.1927e-06,0.0055305,0,0,0,0,1,0.0070313
0,0.00049744,0.00041761,0,1,0,0,1,0.0010714
0,3.464e-05,0.0010158,0.0021505,0,0,0,0.25,0.0033482
0,7.4371e-06,0.024379,0,0,1,1,1,0.023214
0,0.00025211,0.077765,0,0,0,1,1,0.074777
0,1.0831e-05,0.026975,0.0021505,0,1,1,1,0.026674
0,0.0025253,0.0014673,0.0021505,0,0,0,0.75,0.0026786
0,5.0413e-06,0.030474,0,0,0,1,1,0.029018
0,3.7934e-06,0.0071106,0.0021505,0,0,0,1,0.006808
0,0.00021213,0.0017494,0,1,0,0,1,0.00080357
0,0.00019272,0.00023702,0,1,0,0,1,0.00084821
0,0.00030343,4.5147e-05,0,1,0,0,1,0.0012835
0,0.00039791,0.00022573,0,1,0,0,1,0.00021205
1,1.2678e-05,0.00018059,0,0,0,0,1,0.00050223
0,5.1411e-06,0.036795,0,0,0,1,1,0.033594
1,8.8347e-06,0.0022573,0,0,0,0,1,0.0063616
0,5.6402e-06,0.026637,0,0,0,1,0.25,0.034598
0,0.00028211,0.00066591,0,1,0,0,1,0.00095982
1,2.0415e-05,0.00063205,0,0,0,0,1,0.0019643
0,0.00051995,0.044921,0,1,0,0,1,0.00083705
0,6.0396e-06,0.0047404,0.0021505,0,0,0,1,0.0041295
1,1.5673e-05,0.0015801,0,0,0,0,1,0.002567
0,7.2874e-06,0.027088,0.0021505,0,0,0,1,0.026786
0,0.00013182,0.1091,0,1,0,1,1,0.10879
0,0.00028101,0.080587,0.0021505,0,0,0,1,0.0041853
1,1.4225e-05,0.0011287,0,0,0,0,1,0.0020089
0,0.00019676,0.010722,0,1,0,0,1,0.0020089
1,1.7021e-05,0.0069977,0,0,0,0,1,0.0065848
1,1.8169e-05,0.00056433,0,0,0,0,1,0.0020089
0,6.2891e-06,0.076411,0,0,1,1,1,0.074888
0,0.013165,0.12466,0,1,1,1,1,0.12359
0,0.00021253,0.00056433,0,1,0,0,1,0.0011272
0,2.7602e-05,0.0012415,0,0,0,0,1,0.0011496
1,8.4354e-06,0.0023702,0,0,0,0,1,0.0053571
0,0.00010332,0.00047404,0,1,0,0,1,0.00094866
0,1.3277e-05,0.063657,0.0021505,0,0,0,0.25,0.064732
0,0.0001133,0.0017381,0,1,0,0,1,0.0016071
1,2.1263e-05,0.0089165,0,0,0,0,1,0.0072545
1,1.3377e-05,0.01219,0,0,0,0,1,0.003683
0,3.494e-06,0.035102,0,0,1,1,1,0.035045
0,0.00034346,0.00086907,0,1,0,0,1,0.0013393
0,0.00051067,0.00013544,0,1,0,0,1,0.00094866
0,0.00016432,0.11896,0,1,1,1,1,0.11632
1,6.4389e-06,0.010948,0,0,0,0,1,0.010268
1,1.4076e-05,0.019865,0,0,0,0,1,0.00044643
0,1.0282e-05,0.024153,0.0021505,0,1,1,1,0.019531
1,1.0382e-05,0.0041761,0,0,0,0,1,0.0058036
0,7.0877e-06,0.0386,0.0021505,0,1,1,1,0.039286
0,0.012162,0.0064334,0,1,0,0,1,0.0026786
1,1.727e-05,0.001693,0,0,0,0,1,0.0072545
1,1.1081e-05,0.0079007,0,0,0,0,1,0.0049107
0,2.5306e-05,0.14616,0,0,1,1,1,0.1298
1,2.1712e-05,0.0038375,0,0,0,0,1,0.0039063
1,1.5922e-05,0.0049661,0,0,0,0,1,0.0029018
0,3.3941e-06,0.097291,0,1,0,1,1,0.097321
0,0.00019936,0.03702,0,1,1,1,1,0.036719
0,0.00023779,0.00056433,0,1,0,0,1,0.0055022
0,0.00026579,0.0040406,0,1,0,0,1,0.0010826
0,5.9896e-06,0.061964,0,0,1,0,1,0.064621
1,1.6721e-05,0.0038375,0,0,0,0,1,0.0043527
1,1.0482e-05,0.001693,0,0,0,0,1,0.0021205
0,3.6936e-06,0.080813,0,0,0,1,1,0.079911
1,1.4325e-05,0.00090293,0,0,0,0,1,0.0029018
0,0.00037705,0.00090293,0,1,1,0,1,0.06154
1,9.5335e-06,0.0046275,0,0,0,0,1,0.0045759
1,2.4757e-05,0.0051919,0,0,0,0,1,0.0040179
0,0.00034131,0.035214,0.0021505,0,0,0,1,0.00083705
0,0.00031291,0.00012415,0,1,0,0,1,0.0016629
1,5.8898e-06,0.010158,0,0,0,0,1,0.011161
1,1.2728e-05,0.00045147,0,0,0,0,1,0.00044643
1,7.7865e-06,0.0011287,0,0,0,0,1,0.0014509
0,0.00024957,0.00015801,0,1,0,0,1,0.0017411
0,4.9914e-06,0.016027,0.0021505,0,0,0,1,0.014732
0,0.00022885,0.0015801,0,1,0,0,1,0.0012723
1,6.7383e-06,0.011061,0,0,0,0,1,0.011272
0,0.00024048,0.00025959,0,1,0,0,1,0.0015625
0,9.9827e-06,0.067336,0,0,0,1,1,0.066295
0,1.1929e-05,0.0020316,0,1,0,0,1,0.0026786
0,3.5289e-05,0.016027,0.0021505,0,0,0,0.25,0.016741
1,2.9699e-05,0.00062077,0,0,0,0,1,0.00084821
0,0.00038199,0.027652,0,1,0,0,1,0.029353
0,1.5423e-05,0.028217,0.0021505,0,0,0,0.25,0.027902
0,0.0011243,0.00019187,0,1,0,0,1,0.00125
0,0.00012878,0.00011287,0,1,0,0,1,0.001808
0,1.9965e-06,0.041084,0,0,1,0,0.25,0.037612
1,1.3177e-05,0.00079007,0,0,0,0,1,0.0013393
0,0.00025161,0.079052,0,1,0,0,1,0.021775
1,5.9397e-06,0.0021445,0,0,0,0,1,0.0033482
0,0.00030517,0.00051919,0,1,0,0,1,0.0020982
0,0.00028935,0.0093679,0,1,0,0,1,0.0035714
1,6.0396e-06,0.0018059,0,0,0,0,1,0.00089286
0,0.00024323,0.00013544,0,1,0,0,1,0.0011049
1,1.2828e-05,0.0025959,0,0,0,0,1,0.003683
0,0.00044778,0.00010158,0,1,0,0,1,0.00037946
0,4.5421e-06,0.10502,0,0,0,1,1,0.10464
0,1.2678e-05,0.027201,0.0021505,0,0,0,1,0.027009
0,0.00012813,0.022573,0,0,0,1,1,0.039063
1,9.1342e-06,0.00045147,0,0,0,0,1,0.00044643
0,0.00022137,0.069063,0,1,1,1,1,0.037946
0,0.00018588,0.0001693,0,1,0,0,1,0.0018862
0,0.00017774,7.9007e-05,0,1,0,0,1,0.00092634
0,0.00024647,0.00025959,0,1,0,0,1,0.0012054
0,0.00039232,0.00046275,0,1,0,0,1,0.00092634
0,0.00014121,0.0005079,0,1,0,0,1,0.00077009
0,0.00035104,2.2573e-05,0,1,0,0,1,0.0010603
0,0.00011161,0.0006772,0,1,0,0,1,0.00077009
0,8.8347e-06,0.046275,0.0021505,0,0,0,0.25,0.044643
0,3.9432e-06,0.040858,0,0,1,1,1,0.036607
0,6.8881e-06,0.085576,0,1,0,1,1,0.085033
1,5.3008e-05,0.0011738,0,0,0,0,1,0.0017188
1,1.4375e-05,0.0015801,0,0,0,0,1,0.0026786
1,1.732e-05,0.00079007,0,0,0,0,1,0.0058036
0,7.3423e-05,0.013657,0.0021505,0,0,0,0.25,0.014286
1,7.0378e-06,0.0022573,0,0,0,0,1,0.0042411
0,4.5921e-06,0.018284,0.0021505,0,1,1,1,0.016183
0,9.833e-06,0.039503,0.0021505,0,0,0,0.25,0.034598
0,5.3408e-06,0.018059,0,0,1,0,1,0.018973
1,1.0182e-05,0.0097065,0,0,0,0,1,0.0090402
0,0.00030527,0.00021445,0,1,0,0,1,0.0013393
0,2.5656e-05,0.011738,0,1,1,1,1,0.068638
1,9.6833e-06,0.0024831,0,0,0,0,1,0.0029018
0,0.00035943,0.00018059,0,1,0,0,1,0.0017522
1,1.2029e-05,0.0032731,0,0,0,0,1,0.005692
0,0.00018703,0.00022573,0.0021505,0,0,0,0,0.0039732
0,0.0023113,0.094853,0.0021505,0,0,0,1,0.0010491
0,0.00024293,0.00025959,0.0021505,0,0,0,1,0.00047991
0,6.8282e-05,0.0029345,0.0021505,0,0,0,0.25,0.0032366
1,1.3227e-05,0.0006772,0,0,0,0,1,0.00055804
0,9.9328e-06,0.057562,0.0021505,0,0,0,0,0.03125
0,0.023128,0.08307,0,1,0,1,1,0.085681
0,6.6385e-06,0.10023,0,0,0,1,1,0.098214
0,5.1062e-05,0.095395,0,0,0,1,0,0.094096
0,0.00031945,0.0040632,0.0021505,0,0,0,1,0.003683
0,0.00014754,0.00015801,0,1,0,0,1,0.0012946
0,2.8201e-05,0.027088,0,0,1,1,1,0.024554
0,5.2908e-06,0.010835,0,0,1,1,1,0.0069196
0,0.00017625,0.027991,0,1,0,1,1,0.027902
0,0.00010911,0.014447,0,1,0,0,1,0.0018192
1,8.5352e-06,0.0010158,0,0,0,0,1,0.0012277
0,5.0563e-05,0.0074492,0.0021505,0,0,0,0.25,0.0058036
1,8.0361e-06,0.0015801,0,0,0,0,1,0.0058036
1,9.0843e-06,0.0022573,0,0,0,0,1,0.0020089
0,5.0413e-06,0.044921,0,1,0,1,0,0.046652
1,1.168e-05,0.0048533,0,0,0,0,1,0.0044643
0,4.2427e-06,0.013431,0.0021505,0,1,0,1,0.013393
0,0.00013866,0.0023702,0,1,0,0,1,0.0049107
1,1.3377e-05,0.0025959,0,0,0,0,1,0.00022321
1,1.2229e-05,0.0019187,0,0,0,0,1,0.00066964
1,1.153e-05,0.0018059,0,0,0,0,1,0.00033482
1,5.5404e-06,0.0092551,0,0,0,0,1,0.011384
0,0.030649,0.0037246,0.0021505,0,0,0,0.25,0.012277
0,0.00033657,0.00057562,0,1,0,0,1,0.0013839
1,1.2928e-05,0.0031603,0,0,0,0,1,0.003125
1,4.4423e-06,0.0071106,0,0,0,0,1,0.0063616
0,5.5903e-06,0.03386,0.0021505,0,0,0,0.25,0.033482
0,4.9015e-05,0.01614,0,1,1,1,1,0.08779
1,1.1929e-05,0.0027088,0,0,0,0,1,0.002567
0,1.143e-05,0.025169,0,1,1,1,1,0.021652
1,3.6088e-05,0.005079,0,0,0,0,1,0.0035714
1,1.2329e-05,0.0036117,0,0,0,0,1,0.0039397
0,1.0232e-05,0.1614,0,1,0,1,1,0.15737
1,1.6172e-05,0.0024831,0,0,0,0,1,0.0026786
0,2.4957e-06,0.0036117,0,1,1,0,1,0.0044643
0,0.00064409,0.0024831,0,1,0,0,1,0.0046875
0,6.4389e-06,0.17989,0.0021505,0,0,0,1,0.17804
1,7.4471e-05,0.00039503,0,1,0,0,1,0.00029018
0,4.5721e-05,0.057336,0,1,1,1,1,0.072991
1,1.8119e-05,0.0011964,0,0,0,0,1,0.00098214
1,1.148e-05,0.0018059,0,0,0,0,1,0.0029018
0,5.3907e-06,0.11874,0,0,0,1,1,0.11752
1,2.2311e-05,0.0010158,0,0,0,0,1,0.0013393
0,7.3423e-05,0.048296,0,0,0,1,1,0.049554
0,3.1446e-06,0.077991,0,0,0,1,1,0.077455
0,7.9213e-05,0.00090293,0.0021505,0,0,0,1,0.0040179
0,1.0182e-05,0.012302,0.0021505,0,0,0,0.25,0.011272
1,1.4425e-05,0.0015801,0,0,0,0,1,0.0012277
1,1.0532e-05,0.0038375,0,0,0,0,1,0.0039063
0,0.00023235,7.9007e-05,0,1,0,0,1,0.0015179
1,9.4836e-06,0.0069977,0,0,0,0,1,0.0072545
0,0.000205,0.0013657,0,1,0,0,1,0.00070313
1,1.0282e-05,0.001693,0,0,0,0,1,0.0055804
1,6.3889e-06,0.0037246,0,0,0,0,1,0.0066964
0,0.00024722,0.00010158,0,1,0,0,1,0.0011161
1,7.5869e-06,0.0012415,0,0,0,0,1,0.0018973
1,6.7883e-06,0.0040632,0,0,0,0,1,0.0053571
1,3.8883e-05,0.00079007,0,0,0,0,1,0.00055804
1,5.6402e-06,0.0006772,0,0,0,0,1,0.0027902
0,5.7401e-06,0.041761,0,0,1,1,1,0.040179
0,4.043e-06,0.061512,0,0,1,1,1,0.060714
1,7.0877e-06,0.0011287,0,0,0,0,1,0.0079241
1,9.833e-06,0.0045147,0,0,0,0,1,0.003683
1,9.9827e-06,0.0037246,0,0,0,0,1,0.0054688
0,5.4905e-06,0.015124,0.0021505,0,1,0,1,0.014844
1,1.707e-05,0.00088036,0,0,0,0,1,0.0011272
0,2.7952e-06,0.015688,0,0,1,0,1,0.009933
0,0.00064488,0.0003386,0,1,0,0,1,0.00085938
0,4.5921e-06,0.046614,0,0,0,1,1,0.046987
0,0.00022257,0.073251,0.0021505,0,1,1,1,0.075893
0,4.5871e-05,0.0029345,0.0021505,0,0,0,1,0.0021205
0,8.1359e-06,0.019187,0.0021505,0,0,0,1,0.020424
0,6.8382e-06,0.05553,0,1,1,1,1,0.054353
1,6.6136e-05,0.0018849,0,1,0,0,1,0.00050223
0,6.5886e-06,0.050903,0,1,1,1,1,0.052121
0,6.2392e-06,0.01456,0.0021505,0,1,1,1,0.025781
1,1.183e-05,0.0021445,0,0,0,0,1,0.0023437
0,0.0002919,2.2573e-05,0,1,0,0,1,0.00023438
1,1.6272e-05,0.0010158,0,0,0,0,1,0.0011161
0,1.0781e-05,0.034312,0,0,1,1,1,0.033482
0,5.3907e-06,0.0023702,0,1,0,0,1,0.0014509
0,1.4525e-05,0.010158,0.0021505,0,0,0,0.25,0.010045
1,1.0931e-05,0.0027088,0,0,0,0,1,0.0013393
0,0.0022166,0.0036005,0,1,0,0,1,0.0042969
0,3.3941e-06,0.029684,0.0021505,0,1,1,1,0.028683
0,4.3475e-05,0.068849,0,0,0,1,1,0.0054688
0,8.8547e-05,0.0010835,0,1,0,0,1,0.0020201
0,0.0003735,0.11069,0.0021505,0,0,0,1,0.00064732
0,5.6402e-06,0.055192,0,0,1,1,1,0.055246
1,1.6022e-05,0.011851,0,0,0,0,1,0.010938
0,9.803e-05,0.069526,0,0,1,1,1,0.068862
1,4.5421e-06,0.02833,0,0,0,0,1,0.030022
0,7.1876e-06,0.0056433,0.0021505,0,0,0,0.25,0.0044643
1,6.7883e-06,0.0057562,0,0,0,0,1,0.005692
0,0.00024473,0.045316,0.0021505,0,0,1,1,0.043114
1,1.0632e-05,0.00095937,0,0,0,0,1,0.0094643
1,1.2329e-05,0.00090293,0,0,0,0,1,0.00066964
0,2.2361e-05,0.092551,0.0021505,0,0,0,1,0.090402
0,8.5802e-05,0.0018172,0,1,0,0,1,0.0017969
0,0.00013032,0.092777,0,1,0,1,1,0.093192
1,1.4924e-05,0.00090293,0,0,0,0,1,0.0015625
0,3.8933e-06,0.10722,0,0,1,1,1,0.10491
1,7.8364e-06,0.0010158,0,0,0,0,1,0.0064732
1,3.8284e-05,0.0011287,0,0,0,0,1,0.0015625
0,8.5852e-06,0.011061,0.0021505,0,0,0,1,0.0095982
1,1.3177e-05,0.0012415,0,0,0,0,1,0.0024554
0,1.3776e-05,0.046727,0,0,0,1,1,0.047321
0,0.00025122,0.00029345,0,1,0,0,1,0.0017522
1,1.143e-05,0.0019187,0,0,0,0,1,0.0040179
1,7.4521e-05,0.0003386,0,0,0,0,1,0.0014509
0,3.2444e-06,0.024379,0.0021505,0,1,0,1,0.02433
0,6.3291e-05,0.043002,0,0,1,1,1,0.049107
0,3.5988e-05,0.00068849,0,1,0,0,1,0.0025112
0,0.00019846,0.00014673,0.0021505,0,0,0,1,0.00055804
0,0.00029564,0.038149,0,1,0,0,1,0.0010938
1,1.4225e-05,0.0021445,0,0,0,0,1,0.002567
0,0.00015922,0.10087,0,1,0,0,1,0.022801
0,1.6921e-05,0.070835,0,1,0,1,1,0.071708
0,0.00017085,9.0293e-05,0,1,0,0,1,0.001808
0,0.00010667,9.0293e-05,0,1,0,0,1,0.0037054
0,8.0611e-05,0.10079,0,0,1,1,1,0.10324
0,0.00035768,0.00090293,0.0021505,0,0,0,1,0.0014509
0,5.8399e-06,0.099323,0.0021505,0,0,0,1,0.125
1,6.0895e-06,0.0015801,0,0,0,0,1,0.0040179
0,7.8864e-06,0.0085779,0,1,0,0,1,0.0073661
0,0.00020405,0.00020316,0,1,0,0,1,0.0016741
0,1.163e-05,0.006772,0.0021505,0,0,0,1,0.0047991
0,4.642e-06,0.01219,0,0,1,1,1,0.011384
1,5.79e-06,0.0012415,0,0,0,0,1,0.0027902
0,1.0033e-05,0.038375,0.0021505,0,0,0,1,0.039286
1,1.4675e-05,0.0014673,0,0,0,0,1,0.0043527
1,7.7865e-06,0.010948,0,0,0,0,1,0.0092634
0,0.00039766,0.038036,0,1,0,0,1,0.041696
1,1.4325e-05,0.0010835,0,0,0,0,1,0.0014286
0,6.8282e-05,0.029345,0,1,0,0,1,0.00085938
0,0.00029614,0.0054176,0.0021505,0,0,0,0.25,0.0083705
0,3.7934e-06,0.088939,0,0,0,1,1,0.086942
0,2.296e-06,0.10507,0,1,0,1,1,0.10371
1,7.3373e-06,0.0085779,0,0,0,0,1,0.0092634
0,0.00019856,0.0019187,0.0021505,0,0,0,0.25,0.003125
0,1.3976e-06,0.0028217,0.0021505,0,0,0,0,0.0024554
0,1.6172e-05,0.019187,0,1,0,1,1,0.018415
0,0.00012858,0.064673,0,1,0,0,1,0.00074777
0,3.3392e-05,0.00307,0,1,0,0,1,0.0038951
0,1.8967e-06,0.039503,0,0,1,1,1,0.037835
0,0.0002577,0.00042889,0,1,0,0,1,0.0013281
1,1.0232e-05,0.0021445,0,0,0,0,1,0.0018973
1,6.9879e-06,0.0049661,0,0,0,0,1,0.0061384
0,8.4554e-05,0.0005079,0,1,0,0,1,0.00084821
1,1.3876e-05,0.0027088,0,0,0,0,1,0.0033482
0,2.296e-06,0.022348,0.0021505,0,1,1,1,0.021763
1,6.9879e-06,0.0092551,0,0,0,0,1,0.0083705
1,6.3889e-06,0.00049661,0,0,0,0,1,0.0037277
0,4.4822e-05,0.0024831,0.0021505,0,0,0,0.25,0.0024554
0,0.00035304,0.048646,0,1,0,0,1,0.0011942
1,1.2478e-05,0.017269,0,0,0,0,1,0.019196
0,0.00017605,0.054391,0,1,0,1,1,0.054129
0,5.191e-06,0.03149,0.0021505,0,0,0,0.25,0.027009
0,5.4905e-06,0.039729,0.0021505,0,0,0,1,0.042634
0,1.0931e-05,0.045372,0,0,0,1,1,0.049888
0,3.444e-06,0.079007,0,0,1,1,1,0.075893
